STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,COUNTY,StateAbbr,StateDesc,Location,E_TOTPOP,M_TOTPOP,E_DAYPOP,SPL_EJI,RPL_EJI,SPL_SER,RPL_SER,EPL_OZONE,EPL_PM,EPL_DSLPM,EPL_TOTCR,SPL_EBM_THEME1,RPL_EBM_DOM1,EPL_NPL,EPL_TRI,EPL_TSD,EPL_RMP,EPL_COAL,EPL_LEAD,SPL_EBM_THEME2,RPL_EBM_DOM2,EPL_PARK,EPL_HOUAGE,EPL_WLKIND,SPL_EBM_THEME3,RPL_EBM_DOM3,EPL_RAIL,EPL_ROAD,EPL_AIRPRT,SPL_EBM_THEME4,RPL_EBM_DOM4,EPL_IMPWTR,SPL_EBM_THEME5,RPL_EBM_DOM5,SPL_EBM,RPL_EBM,EPL_MINRTY,SPL_SVM_DOM1,RPL_SVM_DOM1,EPL_POV200,EPL_NOHSDP,EPL_UNEMP,EPL_RENTER,EPL_HOUBDN,EPL_UNINSUR,EPL_NOINT,SPL_SVM_DOM2,RPL_SVM_DOM2,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_LIMENG,SPL_SVM_DOM3,RPL_SVM_DOM3,EPL_MOBILE,EPL_GROUPQ,SPL_SVM_DOM4,RPL_SVM_DOM4,SPL_SVM,RPL_SVM,F_BPHIGH,F_ASTHMA,F_CANCER,F_MHLTH,F_DIABETES,F_HVM,RPL_HVM,E_OZONE,E_PM,E_DSLPM,E_TOTCR,E_NPL,E_TRI,E_TSD,E_RMP,E_COAL,E_LEAD,E_PARK,E_HOUAGE,E_WLKIND,E_RAIL,E_ROAD,E_AIRPRT,E_IMPWTR,EP_MINRTY,EP_POV200,EP_NOHSDP,EP_UNEMP,EP_RENTER,EP_HOUBDN,EP_UNINSUR,EP_NOINT,EP_AGE65,EP_AGE17,EP_DISABL,EP_LIMENG,EP_MOBILE,EP_GROUPQ,EP_BPHIGH,EP_ASTHMA,EP_CANCER,EP_MHLTH,EP_DIABETES,EPL_BPHIGH,EPL_ASTHMA,EPL_CANCER,EPL_DIABETES,EPL_MHLTH
42,101,29100,1400000US42101029100,42101029100,291.0,Philadelphia,PA,Pennsylvania,"Census Tract 291, Philadelphia County, Pennsylva",5158.0,482.0,5642.0,2.7228,0.9942,1.9228,0.9936,0.8536,0.8425,0.8127,0.703,3.2118,0.9072,0.0,0.8577,0.0,0.9811,0.0,0.0,1.8388,0.8819,0.3853,0.9033,0.212,1.5006,0.4444,0.7891,0.7137,0.0,1.5028,0.7451,0.8907,0.8907,0.8906,8.9447,0.9626,0.9558,0.9558,0.9558,0.9161,0.9671,0.942,0.8662,0.8503,0.9304,0.6644,6.1365,0.9679,0.1055,0.8351,0.9108,0.9673,2.8187,0.9671,0.0,0.3832,0.3832,0.1614,10.2942,0.9602,1.0,1.0,0.0,1.0,1.0,4.0,0.8,3.67,10.52,0.72,35.89,0.0,100.0,0.0,100.0,0.0,0.0,100.0,92.18,13.67,100.0,96.09,0.0,99.93,96.3,60.8957,38.1,13.3,65.4,41.5328,20.3,21.6,8.1,27.7,21.6,22.6,0.0,0.1,37.4,12.9,4.5,22.2,17.1,0.781,0.9511,0.1118,0.9272,0.9789
42,101,29200,1400000US42101029200,42101029200,292.0,Philadelphia,PA,Pennsylvania,"Census Tract 292, Philadelphia County, Pennsylva",4917.0,577.0,3802.0,2.2863,0.9036,1.8863,0.987,0.8187,0.8425,0.8448,0.7042,3.2102,0.9068,0.0,0.8577,0.0,0.9327,0.0,0.0,1.7904,0.8581,0.3853,0.9539,0.2289,1.5681,0.5064,0.4626,0.7666,0.0,1.2292,0.589,0.8907,0.8907,0.8906,8.6886,0.9478,0.9045,0.9045,0.9045,0.618,0.9011,0.9792,0.5123,0.6204,0.8295,0.8782,5.3387,0.8597,0.1197,0.9317,0.817,0.9089,2.7773,0.9588,0.4399,0.5527,0.9926,0.662,10.0131,0.9385,0.0,1.0,0.0,1.0,0.0,2.0,0.4,3.33,10.52,0.78,35.92,0.0,100.0,0.0,70.48,0.0,0.0,100.0,95.6,13.44,28.17,100.0,0.0,99.93,89.09999999999998,36.1399,26.8,18.3,32.4,30.2147,14.5,32.1,8.5,31.2,18.3,13.2,0.4,0.4,31.8,11.6,4.8,18.2,12.2,0.4937,0.8701,0.1505,0.6662,0.87
42,101,29300,1400000US42101029300,42101029300,293.0,Philadelphia,PA,Pennsylvania,"Census Tract 293, Philadelphia County, Pennsylva",3170.0,500.0,1999.0,2.7238,0.9943,1.9238,0.9939,0.8187,0.8388,0.8637,0.6468,3.168,0.8968,0.0,0.8577,0.9147,0.0,0.0,0.0,1.7724,0.8507,0.3853,0.924,0.021,1.3303,0.2861,0.7779,0.7346,0.0,1.5125,0.7514,0.8907,0.8907,0.8906,8.6739,0.9468,0.8383,0.8383,0.8383,0.9784,0.9144,0.8982,0.7862,0.9651,0.7234,0.919,6.1847,0.9726,0.0986,0.9908,0.9606,0.8359,2.8859,0.9774,0.0,0.6882,0.6882,0.3939,10.5971,0.977,1.0,1.0,0.0,1.0,1.0,4.0,0.8,3.33,10.5,0.82,34.54,0.0,100.0,0.86,0.0,0.0,0.0,100.0,93.54,16.92,99.57,98.52,0.0,99.93,77.0,73.5939,28.3,10.9,55.1,53.7422,11.3,35.9,7.9,37.9,24.9,7.8,0.0,1.0,36.4,14.2,4.7,25.4,15.5,0.7415,0.9819,0.1372,0.8798,0.9958
42,101,29400,1400000US42101029400,42101029400,294.0,Philadelphia,PA,Pennsylvania,"Census Tract 294, Philadelphia County, Pennsylva",3874.0,541.0,3151.0,2.7764,0.998,1.9764,0.9993,0.8187,0.8366,0.8679,0.6958,3.219,0.9088,0.0,0.8577,0.9932,0.753,0.0,0.0,2.6039,0.9512,0.3853,0.9965,0.0196,1.4014,0.3501,0.7891,0.7666,0.0,1.5557,0.7805,0.8893,0.8893,0.8892,9.6693,0.9871,0.9051,0.9051,0.9051,0.9934,0.9249,0.9031,0.7933,0.9435,0.8963,0.8988,6.3533,0.9859,0.1159,0.9623,0.9617,0.9128,2.9527,0.9851,0.0,0.7121,0.7121,0.4124,10.9232,0.9893,1.0,1.0,0.0,1.0,1.0,4.0,0.8,3.33,10.49,0.83,35.69,0.0,100.0,96.33,7.28,0.0,0.0,100.0,100.0,17.0,100.0,100.0,0.0,99.92,89.2,82.21479999999998,29.6,11.1,56.0,50.2218,17.7,33.8,8.4,33.3,25.0,13.6,0.0,1.2,39.7,15.4,4.9,28.2,19.9,0.8525,0.9934,0.1641,0.9686,0.9989
42,101,29800,1400000US42101029800,42101029800,298.0,Philadelphia,PA,Pennsylvania,"Census Tract 298, Philadelphia County, Pennsylva",4830.0,528.0,2709.0,2.5713,0.9712,1.9713,0.999,0.8767,0.8326,0.8448,0.6773,3.2314,0.9115,0.0,0.8577,0.9861,0.9583,0.0,0.0,2.8021,0.9791,0.3853,0.9492,0.1631,1.4976,0.4416,0.7891,0.7666,0.0,1.5557,0.7805,0.8878,0.8878,0.8878,9.9746,0.9923,0.8607,0.8607,0.8607,0.9073,0.8959,0.8467,0.7351,0.977,0.8489,0.8478,6.0587,0.9595,0.0828,0.9468,0.9573,0.8167,2.8036,0.9644,0.4769,0.4452,0.9221,0.5832,10.6451,0.979,0.0,1.0,0.0,1.0,1.0,3.0,0.6,4.0,10.47,0.78,35.24,0.0,100.0,73.25,87.61,0.0,0.0,100.0,95.26,14.23,100.0,100.0,0.0,99.91,81.5,59.6927,26.3,9.2,49.8,56.3929,15.3,30.0,7.4,32.1,24.6,6.9,0.6,0.2,33.3,13.0,5.4,22.0,13.1,0.5825,0.9541,0.2406,0.7441,0.9765
42,101,29900,1400000US42101029900,42101029900,299.0,Philadelphia,PA,Pennsylvania,"Census Tract 299, Philadelphia County, Pennsylva",4324.0,525.0,2128.0,2.5365,0.964,1.9365,0.9955,0.8187,0.8344,0.8541,0.6867,3.1939,0.9031,0.0,0.8577,0.9935,0.9318,0.0,0.0,2.783,0.9754,0.3853,0.9965,0.0408,1.4226,0.3703,0.7891,0.7666,0.0,1.5557,0.7805,0.8878,0.8878,0.8878,9.843,0.9904,0.8799,0.8799,0.8799,0.9717,0.837,0.9749,0.8124,0.9786,0.6488,0.6255,5.8489,0.9339,0.0986,0.9564,0.9889,0.7821,2.826,0.9685,0.0,0.5527,0.5527,0.2891,10.1075,0.9461,0.0,1.0,0.0,1.0,1.0,3.0,0.6,3.33,10.48,0.8,35.46,0.0,100.0,96.96,69.78,0.0,0.0,100.0,100.0,16.21,100.0,100.0,0.0,99.91,84.9,71.5388,21.7,17.4,58.2,56.9128,9.6,20.3,7.9,32.8,29.8,5.6,0.0,0.4,34.3,14.1,4.6,24.0,14.6,0.6387,0.9804,0.1239,0.8406,0.9915
42,101,30000,1400000US42101030000,42101030000,300.0,Philadelphia,PA,Pennsylvania,"Census Tract 300, Philadelphia County, Pennsylva",7629.0,1047.0,5294.0,2.7508,0.9963,1.9508,0.9971,0.8536,0.8344,0.8494,0.6931,3.2305,0.9112,0.0,0.8577,0.9643,0.0,0.0,0.0,1.822,0.8732,0.3853,0.9429,0.0906,1.4188,0.3664,0.7788,0.7666,0.0,1.5454,0.7734,0.8878,0.8878,0.8878,8.9045,0.9605,0.9035,0.9035,0.9035,0.9159,0.8517,0.995,0.8213,0.9551,0.4891,0.8968,5.9249,0.9436,0.2111,0.935,0.9705,0.7627,2.8793,0.9765,0.5337,0.7238,1.2575,0.7555,10.9652,0.9903,1.0,1.0,0.0,1.0,1.0,4.0,0.8,3.67,10.48,0.79,35.62,0.0,100.0,30.57,0.0,0.0,0.0,100.0,94.83,15.19,99.63,100.0,0.0,99.91,88.9,60.8673,22.7,26.0,59.2,51.92,6.9,33.6,10.6,31.4,26.1,5.0,1.0,1.3,37.3,14.1,5.1,22.7,16.0,0.7772,0.9804,0.1933,0.8975,0.9838
42,101,30100,1400000US42101030100,42101030100,301.0,Philadelphia,PA,Pennsylvania,"Census Tract 301, Philadelphia County, Pennsylva",5984.0,741.0,2667.0,2.6467,0.9842,1.8467,0.9763,0.8187,0.8388,0.8494,0.6938,3.2007,0.9049,0.0,0.8577,0.0,0.6189,0.0,0.0,1.4766,0.7431,0.3853,0.9394,0.2039,1.5286,0.4706,0.6192,0.7666,0.0,1.3858,0.6715,0.8878,0.8878,0.8878,8.4795,0.9325,0.8498,0.8498,0.8498,0.9575,0.7321,0.9744,0.8509,0.9427,0.5295,0.693,5.6801,0.9107,0.0515,0.9157,0.8935,0.6668,2.5275,0.8767,0.0,0.6882,0.6882,0.3939,9.7456,0.9142,1.0,1.0,0.0,1.0,1.0,4.0,0.8,3.33,10.5,0.79,35.64,0.0,100.0,0.0,0.02,0.0,0.0,100.0,94.59,13.73,63.97,100.0,0.0,99.91,79.29999999999998,68.0648,16.5,17.3,63.2,50.0924,7.5,22.6,6.2,30.4,20.8,3.0,0.0,1.0,35.1,13.4,4.7,22.1,14.1,0.6811,0.966,0.1372,0.813,0.9776
42,101,30200,1400000US42101030200,42101030200,302.0,Philadelphia,PA,Pennsylvania,"Census Tract 302, Philadelphia County, Pennsylva",8912.0,1061.0,4059.0,2.0657,0.841,1.6657,0.9105,0.8536,0.8366,0.8448,0.682,3.217,0.9085,0.0,0.8577,0.0,0.637,0.0,0.0,1.4947,0.7499,0.3853,0.9565,0.0612,1.403,0.3516,0.3567,0.7666,0.0,1.1233,0.5393,0.8878,0.8878,0.8878,8.1258,0.8995,0.9237,0.9237,0.9237,0.597,0.6861,0.8062,0.5927,0.7294,0.7154,0.3602,4.487,0.7111,0.1442,0.7776,0.9004,0.8045,2.6267,0.9174,0.0,0.5072,0.5072,0.2492,8.5446,0.7662,0.0,1.0,0.0,1.0,0.0,2.0,0.4,3.67,10.49,0.78,35.35,0.0,100.0,0.0,0.36,0.0,0.0,100.0,95.78,15.73,11.99,100.0,0.0,99.91,92.1,34.9314,14.8,8.3,37.9,34.7104,11.1,12.6,9.1,26.4,21.1,6.4,0.0,0.3,31.3,12.5,4.7,19.5,11.2,0.4642,0.9343,0.1372,0.5598,0.9241
42,101,30501,1400000US42101030501,42101030501,305.01,Philadelphia,PA,Pennsylvania,"Census Tract 305.01, Philadelphia County, Pennsy",6079.0,706.0,2611.0,2.4173,0.936,1.8173,0.967,0.8536,0.8388,0.8181,0.6662,3.1767,0.8989,0.0,0.8577,0.0,0.9811,0.0,0.0,1.8388,0.8819,0.3853,0.9366,0.2337,1.5556,0.4952,0.7891,0.556,0.0,1.3451,0.6481,0.8878,0.8878,0.8878,8.804,0.9548,0.9022,0.9022,0.9022,0.8942,0.8458,0.838,0.6104,0.8699,0.7616,0.6255,5.4454,0.8765,0.0437,0.9701,0.6774,0.8665,2.5577,0.8896,0.0,0.3832,0.3832,0.1614,9.2885,0.8625,0.0,1.0,0.0,1.0,1.0,3.0,0.6,3.67,10.5,0.73,34.99,0.0,100.0,0.0,100.0,0.0,0.0,100.0,94.4,13.39,100.0,63.79,0.0,99.91,88.7,57.9536,22.3,9.0,39.2,42.957,12.3,20.3,5.8,34.1,15.3,9.6,0.0,0.1,32.7,13.1,4.2,21.3,12.5,0.5477,0.9573,0.0785,0.6944,0.9666
42,101,30502,1400000US42101030502,42101030502,305.02,Philadelphia,PA,Pennsylvania,"Census Tract 305.02, Philadelphia County, Pennsy",7254.0,608.0,3164.0,2.3595,0.9221,1.7595,0.9478,0.8536,0.8407,0.793,0.6855,3.1728,0.8978,0.0,0.8291,0.0,0.9687,0.0,0.0,1.7978,0.8615,0.3853,0.9764,0.1601,1.5218,0.4641,0.7891,0.3912,0.0,1.1803,0.5655,0.8893,0.8893,0.8892,8.562,0.9387,0.9059,0.9059,0.9059,0.7912,0.6033,0.9274,0.4706,0.8135,0.703,0.4725,4.7815,0.7661,0.1088,0.937,0.5243,0.8801,2.4502,0.8384,0.433,0.3832,0.8162,0.4886,8.9538,0.8208,0.0,1.0,0.0,1.0,1.0,3.0,0.6,3.67,10.51,0.69,35.43,0.0,97.49,0.0,94.83,0.0,0.0,100.0,97.3,14.27,100.0,30.17,0.0,99.92,89.29999999999998,47.7072,12.3,12.3,29.7,39.141,10.8,15.7,8.2,31.5,12.9,10.6,0.3,0.1,33.5,12.5,4.9,19.2,12.3,0.5934,0.9343,0.1641,0.6756,0.9135
42,101,30600,1400000US42101030600,42101030600,306.0,Philadelphia,PA,Pennsylvania,"Census Tract 306, Philadelphia County, Pennsylva",6988.0,686.0,4581.0,1.8582,0.7705,1.6582,0.9076,0.8536,0.8388,0.7998,0.6965,3.1887,0.9019,0.0,0.771,0.0,0.7841,0.0,0.0,1.5551,0.7721,0.3853,0.8086,0.0709,1.2648,0.2319,0.7891,0.176,0.0,0.9651,0.4664,0.8878,0.8878,0.8878,7.8615,0.8672,0.8018,0.8018,0.8018,0.5652,0.6145,0.4444,0.5407,0.7131,0.5163,0.7093,4.1035,0.6353,0.4335,0.5971,0.6111,0.8401,2.4818,0.8547,0.4558,0.8784,1.3342,0.7897,8.7213,0.791,0.0,1.0,0.0,0.0,0.0,1.0,0.2,3.67,10.5,0.7,35.71,0.0,83.4,0.0,11.78,0.0,0.0,100.0,85.78,15.55,100.0,0.31,0.0,99.91,70.0,33.2789,12.6,4.4,34.2,33.9744,7.3,23.2,14.6,23.4,14.2,8.0,0.5,3.9,33.0,10.5,7.4,15.2,10.5,0.5657,0.6964,0.6609,0.4731,0.6368
42,101,30700,1400000US42101030700,42101030700,307.0,Philadelphia,PA,Pennsylvania,"Census Tract 307, Philadelphia County, Pennsylva",4238.0,589.0,2222.0,1.9744,0.8125,1.5744,0.8719,0.8767,0.8388,0.7857,0.7361,3.2373,0.913,0.0,0.8577,0.0,0.0,0.0,0.0,0.8577,0.5172,0.3853,0.7555,0.0179,1.1587,0.1589,0.7891,0.0,0.0,0.7891,0.368,0.8878,0.8878,0.8878,6.9306,0.7154,0.7777,0.7777,0.7777,0.7738,0.6324,0.7663,0.8504,0.8616,0.5359,0.6281,5.0485,0.8129,0.1564,0.8988,0.817,0.8605,2.7327,0.9489,0.0,0.7007,0.7007,0.4037,9.2596,0.859,0.0,1.0,0.0,1.0,0.0,2.0,0.4,4.0,10.5,0.68,36.74,0.0,100.0,0.0,0.0,0.0,0.0,100.0,81.93,17.06,100.0,0.0,0.0,99.91,65.5,46.3582,13.1,7.6,63.1,42.3363,7.6,20.4,9.4,29.7,18.3,9.2,0.0,1.1,32.2,11.5,6.2,18.6,11.4,0.5176,0.8594,0.3868,0.5831,0.8885
42,101,30800,1400000US42101030800,42101030800,308.0,Philadelphia,PA,Pennsylvania,"Census Tract 308, Philadelphia County, Pennsylva",5570.0,501.0,1758.0,1.8729,0.7761,1.4729,0.8224,0.894,0.8366,0.793,0.7337,3.2573,0.9178,0.0,0.8479,0.0,0.0,0.0,0.0,0.8479,0.5123,0.3986,0.8867,0.2461,1.5314,0.473,0.7891,0.0,0.0,0.7891,0.368,0.8878,0.8878,0.8878,7.3135,0.784,0.7612,0.7612,0.7612,0.5763,0.7171,0.6932,0.4687,0.7389,0.6438,0.4366,4.2746,0.6702,0.3222,0.8139,0.5585,0.8944,2.589,0.9029,0.0,0.3832,0.3832,0.1614,8.008,0.6889,0.0,1.0,0.0,1.0,0.0,2.0,0.4,4.33,10.49,0.69,36.67,0.0,99.61000000000001,0.0,0.0,0.0,0.0,99.62,91.09,13.25,100.0,0.0,0.0,99.91,62.5,33.86,15.9,6.6,29.6,35.1655,9.5,14.7,12.7,27.2,13.4,11.8,0.0,0.1,31.2,10.8,6.3,16.4,10.7,0.4583,0.7575,0.4075,0.4978,0.7508
42,101,30900,1400000US42101030900,42101030900,309.0,Philadelphia,PA,Pennsylvania,"Census Tract 309, Philadelphia County, Pennsylva",4553.0,532.0,2531.0,2.0367,0.8326,1.6367,0.899,0.8536,0.8366,0.8181,0.6576,3.1659,0.8963,0.0,0.6923,0.0,0.7956,0.0,0.0,1.4879,0.7476,0.3853,0.9666,0.0899,1.4418,0.3884,0.5636,0.6476,0.0,1.2112,0.5802,0.8878,0.8878,0.8878,8.1946,0.907,0.8509,0.8509,0.8509,0.827,0.8219,0.2138,0.7534,0.8964,0.9054,0.3862,4.8041,0.7701,0.1197,0.8533,0.1814,0.9691,2.1235,0.6036,0.5113,0.0,0.5113,0.2708,8.2898,0.7297,0.0,1.0,0.0,1.0,0.0,2.0,0.4,3.67,10.49,0.73,34.79,0.0,59.85,0.0,13.99,0.0,0.0,100.0,96.51,15.22,49.59,84.33,0.0,99.91,79.5,50.8456,20.8,2.8,51.6,45.098,18.3,13.3,8.5,28.2,8.1,23.1,0.8,0.0,31.9,11.6,4.8,19.0,11.8,0.4999,0.8701,0.1505,0.6264,0.9058
42,101,31000,1400000US42101031000,42101031000,310.0,Philadelphia,PA,Pennsylvania,"Census Tract 310, Philadelphia County, Pennsylva",7694.0,965.0,4927.0,1.89,0.7826,1.49,0.8315,0.894,0.8344,0.8064,0.7015,3.2363,0.9127,0.0,0.6702,0.0,0.0,0.0,0.0,0.6702,0.4145,0.4111,0.9398,0.1706,1.5215,0.4639,0.5338,0.5121,0.0,1.0459,0.5048,0.8878,0.8878,0.8878,7.3617,0.7919,0.8105,0.8105,0.8105,0.7271,0.87,0.4029,0.5329,0.8756,0.7846,0.4479,4.641,0.7401,0.0986,0.7185,0.4891,0.9274,2.2336,0.6945,0.0,0.3832,0.3832,0.1614,8.0683,0.6981,0.0,1.0,0.0,1.0,0.0,2.0,0.4,4.33,10.48,0.71,35.85,0.0,53.27,0.0,0.0,0.0,0.0,98.74,94.61000000000001,14.17,42.7,53.98,0.0,99.91,71.6,42.9615,24.1,4.1,33.7,43.4283,13.0,15.0,7.9,25.3,12.4,15.4,0.0,0.1,30.1,10.9,5.6,17.5,11.5,0.3907,0.7741,0.2747,0.594,0.8308
42,101,31101,1400000US42101031101,42101031101,311.01,Philadelphia,PA,Pennsylvania,"Census Tract 311.01, Philadelphia County, Pennsy",5274.0,617.0,1862.0,2.1807,0.8745,1.5807,0.875,0.8536,0.8366,0.8239,0.6662,3.1803,0.8998,0.0,0.5629,0.0,0.0,0.0,0.0,0.5629,0.354,0.3853,0.9779,0.0581,1.4213,0.3688,0.0,0.7666,0.0,0.7666,0.3209,0.8878,0.8878,0.8878,6.8189,0.6935,0.8679,0.8679,0.8679,0.8745,0.9069,0.9683,0.6727,0.9543,0.7273,0.401,5.505,0.885,0.1353,0.9654,0.7203,0.917,2.738,0.9502,0.0,0.3832,0.3832,0.1614,9.4941,0.8872,0.0,1.0,0.0,1.0,1.0,3.0,0.6,3.67,10.49,0.74,34.99,0.0,25.62,0.0,0.0,0.0,0.0,100.0,97.44,15.79,0.0,100.0,0.0,99.91,82.7,55.6883,27.4,16.2,44.2,51.7868,11.4,13.7,8.9,33.6,16.1,14.1,0.0,0.1,33.4,12.8,4.5,21.8,13.5,0.5882,0.947,0.1118,0.774,0.9737
42,101,31102,1400000US42101031102,42101031102,311.02,Philadelphia,PA,Pennsylvania,"Census Tract 311.02, Philadelphia County, Pennsy",4346.0,504.0,1977.0,2.2765,0.9008,1.6765,0.9151,0.8536,0.8366,0.8344,0.6867,3.2113,0.9072,0.0,0.8577,0.0,0.7841,0.0,0.0,1.6418,0.8029,0.3853,0.9722,0.111,1.4685,0.414,0.0,0.7666,0.0,0.7666,0.3209,0.8878,0.8878,0.8878,7.976,0.8819,0.912,0.912,0.912,0.8604,0.791,0.949,0.4249,0.8584,0.6731,0.5938,5.1506,0.8292,0.092,0.8735,0.8055,0.9177,2.6887,0.937,0.0,0.0,0.0,0.0,8.7513,0.7946,0.0,1.0,0.0,1.0,1.0,3.0,0.6,3.67,10.49,0.76,35.46,0.0,100.0,0.0,11.78,0.0,0.0,100.0,96.96,14.92,0.0,100.0,0.0,99.91,90.3,54.1647,19.1,13.9,27.1,42.0939,10.1,19.3,7.7,28.8,18.0,14.2,0.0,0.0,31.4,13.0,4.6,21.8,13.6,0.4696,0.9541,0.1239,0.7812,0.9737
42,101,31200,1400000US42101031200,42101031200,312.0,Philadelphia,PA,Pennsylvania,"Census Tract 312, Philadelphia County, Pennsylva",5032.0,619.0,1948.0,2.2562,0.8953,1.6562,0.9069,0.8536,0.8366,0.8344,0.6749,3.1995,0.9046,0.0,0.7099,0.0,0.0,0.0,0.0,0.7099,0.4384,0.3853,0.9726,0.1442,1.5021,0.4458,0.0,0.7666,0.0,0.7666,0.3209,0.8878,0.8878,0.8878,7.0659,0.74,0.8827,0.8827,0.8827,0.8243,0.9164,0.8982,0.6648,0.8052,0.5721,0.7145,5.3955,0.8691,0.5259,0.752,0.7348,0.9164,2.9291,0.9827,0.5589,0.0,0.5589,0.3053,9.7662,0.9162,0.0,1.0,0.0,1.0,1.0,3.0,0.6,3.67,10.49,0.76,35.19,0.0,65.12,0.0,0.0,0.0,0.0,100.0,96.98,14.5,0.0,100.0,0.0,99.91,85.4,50.5962,28.5,10.9,43.5,38.6617,8.2,23.4,16.1,25.9,16.4,14.0,1.3,0.0,33.3,12.6,4.7,20.5,12.9,0.5825,0.9389,0.1372,0.7292,0.9518
42,101,31300,1400000US42101031300,42101031300,313.0,Philadelphia,PA,Pennsylvania,"Census Tract 313, Philadelphia County, Pennsylva",7632.0,647.0,3485.0,2.1532,0.8666,1.5532,0.8618,0.894,0.8344,0.829,0.6662,3.2236,0.9099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3853,0.8844,0.1252,1.3949,0.3441,0.0,0.7666,0.0,0.7666,0.3209,0.8878,0.8878,0.8878,6.2729,0.5781,0.7888,0.7888,0.7888,0.9017,0.9041,0.8855,0.8385,0.9175,0.9543,0.6036,6.0052,0.9531,0.2416,0.8604,0.5981,0.9782,2.6783,0.9338,0.6355,0.4452,1.0807,0.6922,10.553,0.9751,0.0,1.0,0.0,1.0,1.0,3.0,0.6,4.33,10.48,0.75,34.99,0.0,0.0,0.0,0.0,0.0,0.0,100.0,90.93,14.72,0.0,100.0,0.0,99.91,67.7,58.9309,27.1,10.4,61.5,47.1858,23.2,19.6,11.2,28.4,14.0,25.8,2.6,0.2,31.3,11.7,4.7,20.0,13.0,0.4642,0.8798,0.1372,0.7369,0.9392
42,101,31401,1400000US42101031401,42101031401,314.01,Philadelphia,PA,Pennsylvania,"Census Tract 314.01, Philadelphia County, Pennsy",7061.0,796.0,3962.0,2.1443,0.864,1.5443,0.8578,0.894,0.8326,0.8127,0.6943,3.2336,0.9121,0.0,0.3635,0.0,0.0,0.0,0.0,0.3635,0.2569,0.3853,0.8933,0.0717,1.3503,0.303,0.0,0.7666,0.0,0.7666,0.3209,0.8878,0.8878,0.8878,6.6018,0.6488,0.8263,0.8263,0.8263,0.8905,0.9078,0.8504,0.7797,0.888,0.9644,0.4757,5.7565,0.9218,0.04,0.8701,0.7047,0.9889,2.6037,0.9088,0.0,0.3832,0.3832,0.1614,9.5697,0.8955,0.0,1.0,0.0,1.0,1.0,3.0,0.6,4.33,10.47,0.72,35.65,0.0,2.44,0.0,0.0,0.0,0.0,100.0,91.56,15.53,0.0,100.0,0.0,99.91,74.7,57.5131,27.5,9.3,54.4,44.4123,24.9,15.8,5.6,28.7,15.8,30.9,0.0,0.1,30.8,12.0,4.7,21.3,12.7,0.4334,0.9042,0.1372,0.7119,0.9666
42,101,31402,1400000US42101031402,42101031402,314.02,Philadelphia,PA,Pennsylvania,"Census Tract 314.02, Philadelphia County, Pennsy",5921.0,444.0,2207.0,2.0978,0.8509,1.4978,0.8357,0.894,0.8326,0.8181,0.7027,3.2474,0.9153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3853,0.9522,0.1252,1.4627,0.4084,0.0,0.7666,0.0,0.7666,0.3209,0.8878,0.8878,0.8878,6.3645,0.5976,0.8284,0.8284,0.8284,0.9103,0.9555,0.8062,0.5359,0.8784,0.8599,0.7196,5.6658,0.9089,0.1442,0.8387,0.2772,0.9586,2.2187,0.6827,0.5113,0.3832,0.8945,0.5562,9.6074,0.9002,0.0,1.0,0.0,1.0,1.0,3.0,0.6,4.33,10.47,0.73,35.88,0.0,0.0,0.0,0.0,0.0,0.0,100.0,95.48,14.72,0.0,100.0,0.0,99.91,75.09999999999998,60.1263,35.2,8.3,33.9,43.6495,15.8,23.6,9.1,27.8,9.5,20.5,0.8,0.1,32.8,11.4,5.5,19.9,13.8,0.5536,0.848,0.257,0.7944,0.9363
42,101,31501,1400000US42101031501,42101031501,315.01,Philadelphia,PA,Pennsylvania,"Census Tract 315.01, Philadelphia County, Pennsy",6643.0,651.0,2415.0,1.7647,0.7367,1.3647,0.7654,0.894,0.8289,0.8181,0.6303,3.1713,0.8974,0.0,0.6572,0.0,0.6479,0.0,0.0,1.3051,0.6882,0.3853,0.9124,0.1715,1.4692,0.4147,0.5475,0.7666,0.0,1.3141,0.6318,0.8878,0.8878,0.8878,8.1475,0.9018,0.5871,0.5871,0.5871,0.6913,0.576,0.4444,0.3634,0.616,0.5295,0.4659,3.6865,0.5443,0.283,0.8351,0.3143,0.8977,2.3301,0.7652,0.0,0.0,0.0,0.0,6.6037,0.4629,0.0,1.0,0.0,1.0,0.0,2.0,0.4,4.33,10.45,0.73,34.14,0.0,49.55,0.0,0.68,0.0,0.0,100.0,92.76,14.13,45.88,100.0,0.0,99.91,38.1,40.5826,11.6,4.4,23.9,30.0546,7.5,15.5,12.0,27.7,10.0,12.1,0.0,0.0,29.8,10.9,6.1,18.3,9.3,0.3731,0.7741,0.3665,0.319,0.8751
